MOFname,ASA_A^2,ASA_m^2/cm^3,ASA_m^2/g,Density,Largest_free_sphere,Largest_included_sphere,Largest_included_sphere_along_free_path,NASA_A^2,NASA_m^2/cm^3,NASA_m^2/g,POAV_A^3,POAV_Volume_fraction,POAV_cm^3/g,PONAV_A^3,PONAV_Volume_fraction,PONAV_cm^3/g,Unitcell_volume
qmof-6cb849a,0,0,0,1.56587,1.76437,3.42775,3.40299,11.5566,108.987,69.6019,0,0,0,43.1567,0.0407,0.025992,1060.36
qmof-6cd3373,0,0,0,1.36883,2.21804,3.99562,3.99562,68.8894,361.262,263.92,0,0,0,168.571,0.0884,0.0645805,1906.91
qmof-6cdd83e,0,0,0,2.56641,0.77255,2.06645,1.94761,0,0,0,0,0,0,0,0,0,729.804
qmof-6cea7d6,437.28,2217.68,2895.5,0.765907,7.65785,10.00149,10.00149,0,0,0,1153.5,0.585,0.7638,0,0,0,1971.79
qmof-6cf15a6,0,0,0,2.41333,0.96783,1.6855,1.6855,0,0,0,0,0,0,0,0,0,653.851
qmof-6cf1bb5,0,0,0,2.1705,1.11676,1.83175,1.82559,0,0,0,0,0,0,0,0,0,933.088
qmof-6cf28ef,894.121,2350.91,5952.5,0.394946,7.99739,13.48801,13.48801,0,0,0,2989.39,0.786,1.99015,0,0,0,3803.29
qmof-6cf7eac,233.033,1615.57,2625.76,0.615277,14.64111,14.69815,14.69815,0,0,0,883.34,0.6124,0.995324,0,0,0,1442.42
qmof-6cfdcbd,0,0,0,2.42883,0.62159,1.69016,1.62113,0,0,0,0,0,0,0,0,0,779.469
qmof-6cff79d,0,0,0,2.94184,0.79863,2.12972,2.06802,0,0,0,0,0,0,0,0,0,431.114
qmof-6d017b3,0,0,0,2.13467,1.12991,1.84927,1.74194,0,0,0,0,0,0,0,0,0,991.918
qmof-6d1763b,0,0,0,2.20602,1.20684,3.90394,3.90394,22.7364,188.597,85.4919,0,0,0,79.0846,0.0656,0.0297369,1205.56
qmof-6d2fc7d,0,0,0,2.22601,0.83585,1.86017,1.86017,0,0,0,0,0,0,0,0,0,426.553
qmof-6d32b28,0,0,0,1.74112,0.89366,1.49438,1.48756,0,0,0,0,0,0,0,0,0,586.085
qmof-6d3ca8c,0,0,0,1.75409,1.11059,1.70986,1.65668,0,0,0,0,0,0,0,0,0,787.907
qmof-6d42025,0,0,0,2.8017,1.51364,2.37126,2.37126,0,0,0,0,0,0,0,0,0,464.231
qmof-6d53500,0,0,0,1.74446,1.08229,2.12148,2.11613,0,0,0,0,0,0,0,0,0,1303.82
qmof-6d57f92,0,0,0,2.3094,0.9231,1.91036,1.58802,0,0,0,0,0,0,0,0,0,1422.13
qmof-6d59eab,353.928,2348.05,3617.68,0.649047,7.79282,10.00759,10.00759,0,0,0,1021.37,0.6776,1.04399,0,0,0,1507.33
qmof-6d5bf51,692.35,2159.08,4908.36,0.439878,13.0958,13.73345,13.73332,0,0,0,2477.81,0.7727,1.75662,0,0,0,3206.69
qmof-6d61160,0,0,0,1.52622,0.97783,2.03679,2.03311,0,0,0,0,0,0,0,0,0,583.279
qmof-6d62075,1575.32,2109.39,3743.38,0.563499,11.776,13.35773,13.35773,0,0,0,5576.44,0.7467,1.32511,0,0,0,7468.12
qmof-6d82887,0,0,0,1.87693,0.98054,2.23376,2.06329,0,0,0,0,0,0,0,0,0,1643.98
qmof-6d961d0,0,0,0,1.72214,0.94543,1.97153,1.96254,0,0,0,0,0,0,0,0,0,1370.36
qmof-6da60e8,0,0,0,1.67808,0.95538,1.96021,1.92979,0,0,0,0,0,0,0,0,0,629.02
qmof-6db0296,0,0,0,1.49274,1.03821,2.2822,2.2822,0,0,0,0,0,0,0,0,0,1275.43
qmof-6db2252,0,0,0,1.85856,1.20169,3.17782,3.17782,11.4278,82.9177,44.614,0,0,0,47.9615,0.0348,0.0187242,1378.21
qmof-6db4857,0,0,0,1.4463,1.42282,2.1229,2.11468,0,0,0,0,0,0,0,0,0,1286.04
qmof-6db6f37,1449.25,2200.28,4516.45,0.487171,7.82827,14.47561,14.47561,0,0,0,5070.39,0.7698,1.58014,0,0,0,6586.63
qmof-6dc7402,0,0,0,2.32665,1.30514,2.39866,2.39866,0,0,0,0,0,0,0,0,0,834.892
qmof-6dc78ec,94.3885,1294.63,1044.28,1.23974,3.2969,4.66714,4.65897,0,0,0,210.047,0.2881,0.232388,0,0,0,729.078
qmof-6dd0381,0,0,0,2.21894,1.19845,2.27859,2.23737,0,0,0,0,0,0,0,0,0,1929.03
qmof-6dd300b,0,0,0,1.92386,1.04356,1.9329,1.91966,0,0,0,0,0,0,0,0,0,614.898
qmof-6dd9a5a,0,0,0,2.41354,1.28991,2.0322,1.94478,0,0,0,0,0,0,0,0,0,1988.82
qmof-6dddf51,0,0,0,2.22942,0.6125,2.17044,1.88153,0,0,0,0,0,0,0,0,0,414.15
qmof-6ddef79,27.5458,283.735,199.726,1.42062,3.10585,3.53682,3.53682,0,0,0,76.3073,0.0786,0.0553279,0,0,0,970.831
qmof-6ddf0f7,648.717,2021.67,4158.47,0.486158,10.73631,12.52123,12.26584,0,0,0,2388,0.7442,1.53078,0,0,0,3208.81
qmof-6de83a4,0,0,0,1.48569,2.40921,3.25685,3.25685,7.24184,155.858,104.906,0,0,0,31.6422,0.0681,0.0458372,464.643
qmof-6df3cab,675.374,2440.72,4663.99,0.523311,7.8554,9.88427,9.85921,0,0,0,2170.8,0.7845,1.49911,0,0,0,2767.11
qmof-6df6052,2246.95,2219.87,3549.73,0.625363,7.48491,15.23724,15.2128,0,0,0,7339.43,0.7251,1.15949,0,0,0,10122
qmof-6df82d9,0,0,0,1.55889,2.79184,3.59485,3.59482,108.292,372.12,238.709,0,0,0,240.96,0.0828,0.0531149,2910.14
qmof-6e0c71a,0,0,0,2.91891,1.64469,2.02226,2.00587,0,0,0,0,0,0,0,0,0,936.171
qmof-6e18d70,0,0,0,1.53676,1.00257,3.20225,3.20225,8.36857,88.5488,57.6203,0,0,0,28.5414,0.0302,0.0196517,945.08
qmof-6e1f8f0,1637.32,1928.91,5037.84,0.382885,14.07722,17.21995,17.21995,0,0,0,6703.19,0.7897,2.0625,0,0,0,8488.28
qmof-6e20725,332.431,1106.63,755.485,1.4648,6.24318,6.96961,6.96961,0,0,0,731.472,0.2435,0.166235,0,0,0,3003.99
qmof-6e2e191,0,0,0,2.6031,1.09644,2.51274,2.51274,0,0,0,0,0,0,0,0,0,910.787
qmof-6e37cc2,193.535,676.008,425.748,1.58781,5.77413,7.29427,7.2854,13.6337,47.622,29.9922,490.702,0.1714,0.107947,38.363,0.0134,0.00843929,2862.91
qmof-6e3ecc7,0,0,0,1.9138,1.0141,3.24918,3.24062,8.95829,121.743,63.6134,0,0,0,46.5784,0.0633,0.0330756,735.836
qmof-6e482fb,472.121,1964.68,1997.29,0.983673,7.32472,8.01771,8.01771,0,0,0,1085.94,0.4519,0.459401,0,0,0,2403.05
qmof-6e5272e,464.261,1111.35,901.398,1.23292,2.99745,3.99326,3.94341,0,0,0,843.843,0.202,0.163838,0,0,0,4177.44
qmof-6e5a0c5,2394.14,2115.29,3964.64,0.53354,9.31554,16.2704,16.26975,0,0,0,8893.89,0.7858,1.4728,0,0,0,11318.3
qmof-6e5f0d6,0,0,0,2.18209,1.8706,2.74727,2.74727,0,0,0,0,0,0,0,0,0,1436.21
qmof-6e6b22b,0,0,0,1.81492,1.16829,1.57544,1.5711,0,0,0,0,0,0,0,0,0,793.904
qmof-6e76548,0,0,0,2.04329,1.14513,2.13924,2.12963,0,0,0,0,0,0,0,0,0,1427.28
qmof-6e77811,281.763,1888.72,1892.89,0.9978,7.04332,7.34027,7.33819,0,0,0,723.083,0.4847,0.485769,0,0,0,1491.82
qmof-6e778ba,1924.61,1880.41,3260.55,0.576717,12.45395,19.62362,19.62362,0,0,0,7985.38,0.7802,1.35283,0,0,0,10235
qmof-6e83af2,0,0,0,1.52514,1.08598,2.19408,2.18041,0,0,0,0,0,0,0,0,0,1289.98
qmof-6e9bf4e,1330.87,2116.27,2613.6,0.809714,7.1462,8.58583,8.54474,0,0,0,2994.07,0.4761,0.587986,0,0,0,6288.74
qmof-6ebc141,983.825,1807.31,5856,0.308625,10.51702,16.39758,16.39757,0,0,0,4503.49,0.8273,2.6806,0,0,0,5443.6
qmof-6ebfed4,150.259,1354.83,1397.49,0.969478,10.70991,11.10899,11.10899,0,0,0,502.184,0.4528,0.467056,0,0,0,1109.06
qmof-6edf29f,1168.58,2111.18,3175.41,0.664854,9.05522,14.92229,14.92229,0,0,0,4010.25,0.7245,1.08971,0,0,0,5535.2
qmof-6eee4dc,0,0,0,1.52908,2.75912,4.48973,4.48973,79.8408,963.453,630.084,0,0,0,198.224,0.2392,0.156433,828.694
qmof-6eefd42,985.059,2295.8,2771.37,0.828398,3.95968,11.05599,10.96827,0.301928,0.703679,0.849446,2250.48,0.5245,0.63315,0,0,0,4290.71
qmof-6ef199f,105.795,1150.98,964.113,1.19383,3.36084,4.2727,4.2727,0,0,0,231.355,0.2517,0.210835,0,0,0,919.168
qmof-6ef2062,0,0,0,2.06983,1.30072,1.99565,1.99083,0,0,0,0,0,0,0,0,0,701.981
qmof-6ef3375,0,0,0,1.52526,0.92112,2.11354,2.11354,0,0,0,0,0,0,0,0,0,898.009
qmof-6ef802e,299.935,1435.1,1940.47,0.739566,15.83816,16.22881,16.22881,0,0,0,1133.4,0.5423,0.733268,0,0,0,2089.99
qmof-6efed02,674.803,2685.21,3652.56,0.735157,5.22756,7.14691,6.23086,0,0,0,1480.18,0.589,0.80119,0,0,0,2513.04
qmof-6f04f48,0,0,0,1.88159,1.51402,2.53714,2.51938,0,0,0,0,0,0,0,0,0,970.93
qmof-6f05745,0,0,0,1.86314,1.10691,1.81017,1.81017,0,0,0,0,0,0,0,0,0,763.152
qmof-6f0a50e,1591.02,2328.89,5012.36,0.46463,8.16878,10.97962,10.97962,0,0,0,4907.18,0.7183,1.54596,0,0,0,6831.66
qmof-6f17d1f,316.991,996.203,987.746,1.00856,18.58444,19.02266,19.02266,0,0,0,1515.26,0.4762,0.472157,0,0,0,3181.99
qmof-6f191b9,112.135,1517.23,1348.65,1.12499,4.6003,6.25356,6.25356,0,0,0,275.158,0.3723,0.330935,0,0,0,739.076
qmof-6f1b1c6,340.369,1748.05,3160.78,0.553044,13.06546,13.74813,13.74813,0,0,0,1318.8,0.6773,1.22468,0,0,0,1947.14
qmof-6f208d3,1969.84,1886.61,4861.17,0.388097,12.784,19.95071,19.9499,0,0,0,8476.14,0.8118,2.09174,0,0,0,10441.2
qmof-6f21ecc,0,0,0,1.28923,2.20347,5.21233,5.21233,209.793,1144.9,888.051,0,0,0,509.961,0.2783,0.215865,1832.41
qmof-6f290de,0,0,0,1.50621,1.19027,2.09251,2.09251,0,0,0,0,0,0,0,0,0,1411.21
qmof-6f2accd,0,0,0,2.44584,0.99916,2.58661,2.58661,0,0,0,0,0,0,0,0,0,1032.35
qmof-6f3892c,1418.17,1878.46,4684.42,0.401,10.47859,13.67305,13.67305,0,0,0,5886.48,0.7797,1.94439,0,0,0,7549.67
qmof-6f4079e,0,0,0,1.60607,1.1891,2.44092,2.24995,0,0,0,0,0,0,0,0,0,1412.63
qmof-6f41f72,0,0,0,2.98315,0.7276,2.03844,2.02703,0,0,0,0,0,0,0,0,0,793.793
qmof-6f47ba4,0,0,0,1.68726,1.99295,2.84882,2.84882,0,0,0,0,0,0,0,0,0,430.575
qmof-6f4ab46,0,0,0,2.28784,0.92615,1.58056,1.57978,0,0,0,0,0,0,0,0,0,896.973
qmof-6f4c7e7,0,0,0,1.67904,1.0813,2.08437,1.97603,0,0,0,0,0,0,0,0,0,706.63
qmof-6f52c47,93.6079,929.975,788.954,1.17875,8.66933,9.19879,9.19879,0,0,0,282.643,0.2808,0.238219,0,0,0,1006.56
qmof-6f53b55,805.393,1798.36,4742.97,0.379163,11.52071,15.85664,15.85664,0,0,0,3742.68,0.8357,2.20407,0,0,0,4478.49
qmof-6f53f75,927.106,2009.34,1626.17,1.23562,5.91178,15.47916,15.47916,0,0,0,3002.79,0.6508,0.526697,0,0,0,4613.99
qmof-6f5b20c,270.55,985.648,818.689,1.20393,7.59934,7.72009,7.72009,0,0,0,700.772,0.2553,0.212055,0,0,0,2744.9
qmof-6f5fabe,626.284,1902.67,3049.13,0.624004,9.03239,9.58668,9.58668,0,0,0,2095.77,0.6367,1.02035,0,0,0,3291.61
qmof-6f77b06,0,0,0,1.81046,0.76234,1.76622,1.76622,0,0,0,0,0,0,0,0,0,585.259
qmof-6f783df,855.696,1359.63,1719.88,0.790535,9.91772,15.37297,15.33619,328.681,522.246,660.624,3270.16,0.5196,0.657276,852.784,0.1355,0.171403,6293.61
qmof-6f7fdde,142.9,1503.52,1293.56,1.16231,5.14123,6.13684,6.13684,0,0,0,340.732,0.3585,0.308436,0,0,0,950.437
qmof-6f89314,418.908,2274.78,2191.91,1.03781,6.34775,8.68553,8.22629,0,0,0,1009.9,0.5484,0.528423,0,0,0,1841.53
qmof-6f98772,0,0,0,1.56458,1.01138,2.67319,2.67319,0,0,0,0,0,0,0,0,0,610.672
qmof-6f9b5ab,0,0,0,1.57548,2.1763,3.68835,3.68835,24.8951,621.615,394.554,0,0,0,100.163,0.2501,0.158745,400.491
qmof-6f9d417,1818.86,1382.17,5668.79,0.243821,13.5659,22.35087,22.35087,0,0,0,11800,0.8967,3.67769,0,0,0,13159.4
qmof-6fa1fe9,596.885,1926.89,2229.19,0.864389,9.26992,9.61183,9.61183,0,0,0,1673.05,0.5401,0.624834,0,0,0,3097.66
qmof-6fa8209,775.123,2124.41,4999.34,0.424939,10.34032,12.0712,11.89393,0,0,0,2741.59,0.7514,1.76825,0,0,0,3648.65
qmof-6fabf2c,2419.36,2134.06,3372.67,0.632752,8.43904,16.28553,16.28553,0,0,0,8519.66,0.7515,1.18767,0,0,0,11336.9
qmof-6fb95e8,0,0,0,2.20401,1.14127,1.97394,1.97394,0,0,0,0,0,0,0,0,0,632.226
qmof-6fbe47e,0,0,0,1.7427,1.05511,2.32809,2.30618,0,0,0,0,0,0,0,0,0,778.876
qmof-6fc3e2b,0,0,0,1.58282,2.21761,3.79689,3.796,58.9424,419.816,265.233,0,0,0,163.988,0.1168,0.0737924,1404.01
qmof-6fd0bf3,1396.34,2213.72,4152.51,0.533105,8.64595,10.66278,10.66278,0,0,0,4474.02,0.7093,1.33051,0,0,0,6307.66
qmof-6fd1381,0,0,0,1.79859,1.14709,2.19961,2.1943,0,0,0,0,0,0,0,0,0,898.81
qmof-6fd4328,0,0,0,2.98207,1.0316,1.70294,1.69962,0,0,0,0,0,0,0,0,0,858.298
qmof-6fe63c6,455.67,2203.35,3106.63,0.709242,9.18685,10.07022,10.07022,0,0,0,1313.64,0.6352,0.895605,0,0,0,2068.08
qmof-6fe7cc9,0,0,0,2.42494,1.06052,1.65962,1.43503,0,0,0,0,0,0,0,0,0,343.158
qmof-6ff2850,0,0,0,2.37635,0.9487,1.60739,1.60739,0,0,0,0,0,0,0,0,0,1306.56
qmof-7024199,1007.49,1451.88,5305.59,0.273651,12.89466,19.45571,19.45571,0,0,0,6046.15,0.8713,3.18398,0,0,0,6939.23
qmof-702a0a9,0,0,0,1.86939,1.33759,2.08503,2.08503,0,0,0,0,0,0,0,0,0,1339.83
qmof-702ad28,0,0,0,2.52657,1.34156,2.02995,2.01759,0,0,0,0,0,0,0,0,0,598.625
qmof-7044cf9,618.748,1880.77,2881.92,0.652608,9.29811,9.82135,9.71107,0,0,0,2017.68,0.6133,0.939767,0,0,0,3289.87
qmof-704a813,0,0,0,2.60943,1.04131,1.86564,1.85407,0,0,0,0,0,0,0,0,0,1148.75
qmof-7051972,0,0,0,1.10091,2.65888,4.27559,4.27559,95.0853,1095.43,995.018,0,0,0,236.535,0.2725,0.247522,868.018
qmof-70589ac,0,0,0,2.80795,1.04052,2.59262,2.58686,0,0,0,0,0,0,0,0,0,909.321
qmof-705b6ab,540.243,1402.51,980.67,1.43016,4.80426,7.48614,6.69283,0,0,0,1214.91,0.3154,0.220535,0,0,0,3851.96
qmof-705ecf9,0,0,0,1.58095,1.01931,2.38006,1.86268,0,0,0,0,0,0,0,0,0,1103.87
qmof-7060e24,0,0,0,1.68136,0.99256,2.49479,2.49069,0,0,0,0,0,0,0,0,0,995.118
qmof-706d52d,957.963,2411.16,5284.05,0.456309,8.16804,10.0849,10.0849,0,0,0,2891.18,0.7277,1.59475,0,0,0,3973.04
qmof-7072328,592.788,2458.42,3392.14,0.724739,6.92825,8.1362,8.1362,0.0214292,0.0888714,0.122625,1515.23,0.6284,0.867071,0,0,0,2411.26
qmof-70814dd,824.752,1867.26,1881.47,0.992448,3.86905,5.77752,5.6974,0,0,0,1720.82,0.3896,0.392565,0,0,0,4416.9
qmof-708b1a8,1010.91,2864.46,4428.61,0.646808,5.58995,7.72498,7.67168,0,0,0,2196.55,0.6224,0.962264,0,0,0,3529.16
qmof-708b292,0,0,0,2.1189,2.59395,2.93302,2.93302,1.11805,13.158,6.20984,0,0,0,23.2822,0.0274,0.0129313,849.714
qmof-7092fa9,0,0,0,1.91413,1.22226,1.79002,1.76854,0,0,0,0,0,0,0,0,0,1480.46
qmof-7097a92,0,0,0,1.36222,1.07016,4.30975,4.30975,73.0434,352.101,258.476,0,0,0,188.365,0.0908,0.0666561,2074.5
qmof-70a5385,0,0,0,2.01291,1.22413,2.88808,2.88808,1.32645,12.024,5.97342,0,0,0,0,0,0,1103.18
qmof-70b42ce,127.847,865.652,504.969,1.71427,3.24791,5.54605,5.53399,0,0,0,280.904,0.1902,0.110951,0,0,0,1476.89
qmof-70b56d2,67.5216,795.371,421.163,1.88851,3.25867,3.95443,3.95443,0,0,0,171.739,0.2023,0.107121,0,0,0,848.932
qmof-70b9348,0,0,0,2.42491,0.99121,2.25053,2.25053,0,0,0,0,0,0,0,0,0,619.632
qmof-70bc81f,0,0,0,2.92857,1.0181,1.75907,1.71786,0,0,0,0,0,0,0,0,0,625.818
qmof-70c044b,354.416,2333.46,3110.22,0.750254,6.65345,7.99165,7.99165,0,0,0,947,0.6235,0.831052,0,0,0,1518.85
qmof-70c6069,0,0,0,1.99171,1.08916,1.88261,1.83828,0,0,0,0,0,0,0,0,0,761.304
qmof-70cecaa,0,0,0,1.74808,2.08874,2.88867,2.88867,1.19004,19.0641,10.9057,0,0,0,0,0,0,624.232
qmof-70cf801,91.6439,1594.3,1366.82,1.16642,4.1717,5.22822,5.22822,0,0,0,214.869,0.3738,0.320466,0,0,0,574.824
qmof-70d4834,730.21,1421.26,1145.65,1.24056,4.03556,5.55573,5.54613,0,0,0,1449.88,0.2822,0.227477,0,0,0,5137.78
qmof-70d836d,0,0,0,1.87647,0.78877,4.08036,4.07277,25.8367,368.573,196.419,0,0,0,81.2449,0.1159,0.0617649,700.992
qmof-70ee8af,256.854,950.899,1294.08,0.734805,19.43855,19.71538,19.71538,0,0,0,1380.84,0.5112,0.695694,0,0,0,2701.17
qmof-70f6af7,0,0,0,1.45462,1.13077,2.82491,2.44059,0,0,0,0,0,0,0,0,0,1435.19
qmof-70f891b,614.705,2189.04,3422.5,0.639602,7.29426,10.45435,10.45435,0,0,0,1821.9,0.6488,1.01438,0,0,0,2808.1
qmof-7101119,0,0,0,1.86418,0.93043,1.7571,1.7571,0,0,0,0,0,0,0,0,0,835.945
qmof-71094de,0,0,0,2.75503,0.89319,1.49195,1.49195,0,0,0,0,0,0,0,0,0,605.175
qmof-7119ee9,882.656,2012.33,3744.4,0.537426,10.83396,13.34725,13.34725,0,0,0,3223.88,0.735,1.36763,0,0,0,4386.23
qmof-711bba5,0,0,0,1.80429,2.55595,5.27137,5.27042,98.2284,681.052,377.462,0,0,0,234.519,0.1626,0.0901186,1442.31
qmof-71233cb,0,0,0,1.98282,0.87409,2.31341,2.21151,0,0,0,0,0,0,0,0,0,1169.67
qmof-71235fd,1290.37,2556.04,4076.9,0.626957,6.3731,13.18842,13.18842,0,0,0,3616.62,0.7164,1.14266,0,0,0,5048.33
qmof-7126934,0,0,0,1.80924,1.52414,3.61375,3.59986,34.84,200.559,110.853,0,0,0,124.206,0.0715,0.0395194,1737.14
qmof-712d72a,0,0,0,1.43708,2.37208,6.07727,6.07317,274.252,1178.12,819.802,0,0,0,689.05,0.296,0.205973,2327.87
qmof-712f64c,561.336,2237.05,3250.83,0.688148,7.65194,8.79272,8.79213,0,0,0,1438.56,0.5733,0.833106,0,0,0,2509.27
qmof-7131987,112.84,1395.62,1154.81,1.20853,5.05305,5.83382,5.83382,0,0,0,262.286,0.3244,0.268426,0,0,0,808.525
qmof-713cbf1,0,0,0,1.67468,0.98412,1.92034,1.69912,0,0,0,0,0,0,0,0,0,535.301
qmof-713dd0f,1293.81,2188.18,4872.77,0.449063,8.88513,10.77162,10.77162,0,0,0,4511.98,0.7631,1.69932,0,0,0,5912.7
qmof-7144491,0,0,0,1.76665,0.70384,1.36594,1.36594,0,0,0,0,0,0,0,0,0,598.108
qmof-71464d9,1756.35,1736.66,3501.94,0.495913,12.1233,18.60592,18.60592,0,0,0,7817.66,0.773,1.55874,0,0,0,10113.4
qmof-714a907,0,0,0,1.81179,0.94194,1.98176,1.97844,0,0,0,0,0,0,0,0,0,488.281
qmof-7152813,158.641,1899.03,1699.23,1.11759,5.03491,5.88845,5.88845,0,0,0,365.06,0.437,0.391021,0,0,0,835.378
qmof-7163ed4,234.722,1707.1,1583.82,1.07784,6.00113,6.37967,6.37967,0,0,0,557.69,0.4056,0.376309,0,0,0,1374.97
qmof-716b66a,71.4557,1446.82,1099.47,1.31592,4.24852,4.47089,4.47089,0,0,0,172.907,0.3501,0.266049,0,0,0,493.88
qmof-71748b1,0,0,0,1.74078,1.16815,2.45797,2.16794,0,0,0,0,0,0,0,0,0,996.741
qmof-7185c72,0,0,0,1.59117,0.94122,2.67472,2.67472,0,0,0,0,0,0,0,0,0,887.689
qmof-719983e,0,0,0,2.76599,0.92599,1.76438,1.45163,0,0,0,0,0,0,0,0,0,681.848
qmof-71b20e5,293.36,1358.97,768.344,1.7687,5.97442,7.5754,7.5754,0,0,0,712.584,0.3301,0.186634,0,0,0,2158.69
qmof-71b6144,174.141,944.193,621.529,1.51915,3.96042,5.4051,5.40005,0,0,0,370.897,0.2011,0.132377,0,0,0,1844.34
qmof-71d1118,0,0,0,2.2004,0.96211,2.09899,2.07832,0,0,0,0,0,0,0,0,0,578.162
qmof-71d2ae5,1467.91,1705.33,4750.58,0.358973,14.58454,19.37483,19.37483,0,0,0,7051.47,0.8192,2.28206,0,0,0,8607.75
qmof-71d599e,53.6047,439.261,328.236,1.33825,3.81333,4.09164,4.09164,0,0,0,126.061,0.1033,0.0771904,0,0,0,1220.34
qmof-71d890d,929.661,1449.24,884.578,1.63834,3.83912,6.70181,6.70181,0,0,0,1898.79,0.296,0.180671,0,0,0,6414.83
qmof-71d9329,0,0,0,1.6306,1.1208,2.04415,1.88472,0,0,0,0,0,0,0,0,0,518.841
qmof-71d974d,477.877,1438.96,1373.32,1.0478,4.98513,6.38901,6.38901,0,0,0,1124.15,0.3385,0.323059,0,0,0,3320.98
qmof-71e58ff,0,0,0,1.81049,0.97466,2.4799,2.4799,0,0,0,0,0,0,0,0,0,481.411
qmof-71f1dac,0,0,0,1.72072,1.49767,3.03802,3.03477,2.12394,22.2873,12.9523,0,0,0,0,0,0,952.979
qmof-71f9121,93.161,1033.72,710.953,1.45399,3.15745,3.9434,3.9434,0.0607212,0.673765,0.463391,213.41,0.2368,0.162862,0,0,0,901.223
qmof-72050a0,0,0,0,1.90982,0.9357,2.12792,2.12792,0,0,0,0,0,0,0,0,0,903.815
qmof-7209f04,54.0395,467.027,269.568,1.7325,3.12926,4.28161,4.27455,0,0,0,138.967,0.1201,0.0693218,0,0,0,1157.1
qmof-720efb8,0,0,0,1.70287,0.85032,2.05857,2.05857,0,0,0,0,0,0,0,0,0,882.891
qmof-7212f9b,0,0,0,1.68418,1.14579,2.32401,2.32401,0,0,0,0,0,0,0,0,0,1060.39
qmof-7216406,375.667,1639.1,1246.77,1.31468,3.90809,7.1175,7.1175,0,0,0,817.752,0.3568,0.271397,0,0,0,2291.91
qmof-721c324,0,0,0,1.37612,1.0579,2.00869,1.98083,0,0,0,0,0,0,0,0,0,1311.62
qmof-7222f44,2255.18,1021.46,5919.95,0.172546,18.84667,27.27413,27.27413,0,0,0,20501.6,0.9286,5.38176,0,0,0,22078
qmof-722de6a,0,0,0,2.2013,1.71041,1.93649,1.93649,0,0,0,0,0,0,0,0,0,412.667
qmof-723ec6f,0,0,0,1.51277,2.11483,4.03438,3.60812,38.6478,338.726,223.911,0,0,0,130.071,0.114,0.0753585,1140.97
qmof-7245894,149.011,1957.79,1941.87,1.0082,6.51884,7.01262,7.01262,0,0,0,383.983,0.5045,0.500396,0,0,0,761.115
qmof-724d937,174.256,1375.39,728.351,1.88836,3.36481,5.45808,4.72779,0.209735,1.65543,0.876646,368.178,0.2906,0.15389,0,0,0,1266.96
qmof-724daab,0,0,0,2.57687,0.98162,1.61838,1.61739,0,0,0,0,0,0,0,0,0,714.132
qmof-724fea2,0,0,0,2.16377,1.17474,2.1765,2.16563,0,0,0,0,0,0,0,0,0,1079.79
qmof-725cabf,208.244,662.345,425.89,1.5552,3.57513,4.72232,4.72232,7.86012,25,16.0751,424.446,0.135,0.0868055,24.838,0.0079,0.00507973,3144.05
qmof-72620ad,0,0,0,2.15484,1.00885,2.07392,2.06943,0,0,0,0,0,0,0,0,0,924.097
qmof-72626ed,113.921,1259.8,1048.4,1.20164,9.05266,9.40531,9.40531,0,0,0,347.064,0.3838,0.319396,0,0,0,904.283
qmof-727436c,352.219,831.85,646.67,1.28636,2.99522,4.86881,4.86189,3.79938,8.97313,6.9756,648.675,0.1532,0.119096,0,0,0,4234.17
qmof-7277549,1659.44,1644.29,3604.51,0.456176,14.025,20.18353,19.5509,0,0,0,7773.95,0.7703,1.6886,0,0,0,10092.1
qmof-727c7c1,916.209,2462.18,2825.19,0.871508,6.38841,13.55308,13.49229,0,0,0,2659.12,0.7146,0.819958,0,0,0,3721.14
qmof-7282cf9,0,0,0,1.47312,1.89388,4.31788,4.31788,66.9033,335.462,227.723,0,0,0,185.476,0.093,0.0631315,1994.36
qmof-72a2f93,0,0,0,2.43985,1.11617,2.63464,2.24495,0,0,0,0,0,0,0,0,0,1125.96
qmof-72a3c74,785.786,2007.5,3447.69,0.582274,11.35284,13.11334,13.00487,0,0,0,2609.63,0.6667,1.14499,0,0,0,3914.26
qmof-72aa3fa,2418.16,2132.04,3351.16,0.636208,8.08664,16.28071,16.28071,0,0,0,8606.32,0.7588,1.19269,0,0,0,11342
qmof-72b3537,118.611,1302.62,1053.11,1.23693,9.32349,9.63613,9.62904,0,0,0,354.846,0.3897,0.315055,0,0,0,910.561
qmof-72b8716,541.476,2335.61,3097.74,0.753972,5.79702,7.92068,7.92068,0,0,0,1274.86,0.5499,0.729338,0,0,0,2318.35
qmof-72c4b23,0,0,0,1.74853,0.94743,1.99517,1.99426,0,0,0,0,0,0,0,0,0,694.603
qmof-72ca0f5,299.876,1458.13,1291.47,1.12905,4.04258,5.4713,5.46133,0,0,0,595.586,0.2896,0.256499,0,0,0,2056.58
qmof-72d1dd4,170.102,1271.95,1084.41,1.17294,4.3782,5.53583,5.49111,0,0,0,389.564,0.2913,0.248351,0,0,0,1337.33
qmof-72d353f,0,0,0,1.91729,1.55445,2.25177,2.25177,0,0,0,0,0,0,0,0,0,853.347
qmof-72d9af1,715.629,2781,3868.84,0.718821,5.72214,7.59986,7.59986,0,0,0,1635.57,0.6356,0.884225,0,0,0,2573.28
qmof-72dbbff,0,0,0,2.66371,0.76043,1.86749,1.86749,0,0,0,0,0,0,0,0,0,1246.37
