f-Z-0-all,f-T-1-all,mc-chi-0-all,mc-chi-1-all,mc-chi-2-all,mc-chi-3-all,mc-Z-0-all,mc-Z-1-all,mc-Z-2-all,mc-Z-3-all,mc-I-2-all,mc-T-2-all,mc-S-0-all,mc-S-2-all,D_mc-chi-1-all,D_mc-chi-2-all,D_mc-chi-3-all,D_mc-Z-1-all,D_mc-Z-2-all,D_mc-Z-3-all,D_mc-T-2-all,D_mc-S-2-all,D_mc-S-3-all,f-lig-Z-3,f-lig-S-0,lc-chi-0-all,lc-chi-1-all,lc-Z-0-all,lc-Z-1-all,lc-Z-2-all,lc-Z-3-all,lc-I-2-all,lc-T-3-all,lc-S-0-all,lc-S-3-all,lc-alpha-1-all,lc-alpha-3-all,D_lc-chi-1-all,D_lc-chi-2-all,D_lc-chi-3-all,D_lc-Z-1-all,D_lc-T-1-all,D_lc-T-2-all,D_lc-T-3-all,D_lc-S-2-all,D_lc-S-3-all,D_lc-alpha-1-all,D_lc-alpha-2-all,D_lc-alpha-3-all,func-chi-0-all,func-Z-0-all,func-Z-1-all,func-Z-2-all,func-Z-3-all,func-T-0-all,func-T-3-all,func-S-0-all,func-S-2-all,func-S-3-all,func-alpha-0-all,func-alpha-1-all,func-alpha-2-all,func-alpha-3-all,D_func-chi-1-all,D_func-chi-2-all,D_func-chi-3-all,D_func-Z-1-all,D_func-Z-2-all,D_func-Z-3-all,D_func-T-1-all,D_func-T-2-all,D_func-T-3-all,D_func-S-1-all,D_func-S-2-all,D_func-S-3-all,D_func-alpha-1-all,D_func-alpha-2-all,D_func-alpha-3-all,ASA_A^2,Density,Largest_free_sphere,NASA_A^2,Unitcell_volume,outputs.pbe.bandgap,MOFname
11792.0,844.0,1.6129,33.8582,27.94,36.4109,5041.0,5112.0,3763.0,9585.0,8.0,152.0,2.6244,8.9262,-16.5,-11.84,-15.97,496.0,515.0,575.0,45.0,7.45,7.85,554.0,4.7191,11.510025,8.549833333,76.0,81.33333333,89.33333333,50.66666667,1.5625,3.333333333,0.56461875,0.652133333,71.48375,67.852561,0.309583333,0.593333333,1.303333333,1.333333333,-0.8125,-1.333333333,-2.0,-0.026666667,0.08,-1.46875,-4.0,-5.735703333,7.5792,40.5,102.0,97.0,28.0,4.75,7.5,0.414475,1.254675,0.56625,34.4025,128.935,138.040114,75.162614,0.505,1.33,1.085,-1.5,7.0,6.5,0.25,2.0,2.0,-0.0825,0.36,0.37,-6.375,-1.00711,0.94289,0.0,2.8638,0.77406,0.0,990.701,3.101968,qmof-d0263a7
4648.0,416.0,2.7225,22.704,20.79,63.7065,900.0,960.0,3240.0,2700.0,6.0,84.0,1.7161,8.1744,-7.16,-2.7,-18.81,88.0,72.0,270.0,3.0,1.62,6.84,2906.0,13.14886667,11.8336,8.772,64.0,48.0,112.0,96.0,2.0,6.0,0.5329,1.1242,59.89,119.78,0.89,0.89,1.78,2.0,-2.0,-2.0,-4.0,-0.04,-0.08,-6.0,-6.0,-12.0,9.2416,49.0,68.13333333,86.8,136.2666667,2.6,17.73333333,0.5625,1.1935,2.067,54.76,112.8253333,172.8146667,292.0107883,0.49,1.012666667,2.398666667,1.0,2.066666667,9.466666667,-1.0,-2.533333333,-2.933333333,-0.02,-0.041333333,0.344,-3.9,-8.06,-8.874250667,1804.52,0.33937,12.82251,0.0,11040.9,1.584901,qmof-ba1bd18
2698.0,348.0,2.7225,27.72,25.245,58.047,900.0,1170.0,1080.0,2610.0,6.0,90.0,1.7161,6.0522,-8.55,-5.4,-15.38,111.0,144.0,273.0,12.0,3.24,6.56,5329.333333,12.964,10.9696,11.016,59.0,60.0,147.0,176.0,2.666666667,10.0,0.542766667,1.731966667,95.67333333,180.444,0.92,0.906666667,0.683333333,2.0,-2.0,-2.333333333,-2.333333333,-0.08,-0.113333333,-6.6,-8.49,-9.26,13.67195556,158.037037,71.77777778,189.0,361.6296296,1.0,8.444444444,0.680396296,1.497348148,2.432996296,87.75515556,87.71311111,182.1822,283.2754743,1.126296296,2.198148148,2.547777778,5.962962963,11.81481481,15.59259259,-2.444444444,-4.333333333,-4.555555556,0.043703704,0.08962963,0.162962963,-3.537777778,-6.642222222,-5.946189259,442.623,1.0606,5.6972,0.0,1883.09,0.893743,qmof-f07e952
9512.0,1274.0,1.44,40.212,27.3,41.136,4096.0,4992.0,6272.0,5120.0,10.0,290.0,2.8561,11.8638,-21.51,-10.75,-21.08,562.0,542.0,624.0,71.0,9.88,10.4,1150.666667,6.054066667,11.52896571,4.632257143,62.4,25.37142857,45.71428571,46.74285714,0.857142857,3.371428571,0.536328571,0.527137143,36.386,60.2040196,0.228857143,0.330571429,0.426857143,0.514285714,-0.514285714,-0.742857143,-0.8,-0.014857143,0.004571429,-1.542857143,-2.228571429,-2.354692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.42905,1.19945,0.0,1097.63,3.528963,qmof-b205a95
1124.0,412.0,2.5921,33.2304,26.0981,38.5756,169.0,624.0,507.0,728.0,7.0,120.0,1.5876,6.4008,-10.98,-4.94,-11.08,30.0,52.0,48.0,22.0,3.74,4.08,2895.5,13.165525,11.8336,5.848,64.0,32.0,74.66666667,64.0,1.333333333,4.0,0.5329,0.749466667,39.92666667,79.85333333,0.593333333,0.593333333,1.186666667,1.333333333,-1.333333333,-1.333333333,-2.666666667,-0.026666667,-0.053333333,-4.0,-4.0,-8.0,3.080533333,16.33333333,30.33333333,44.33333333,58.33333333,1.333333333,7.333333333,0.1875,0.5725,0.765,18.25333333,46.12666667,74.0,101.8733333,0.163333333,0.326666667,0.49,0.333333333,0.666666667,1.0,-0.333333333,-0.666666667,-1.0,-0.006666667,-0.013333333,-0.02,-1.3,-2.6,-3.9,627.094,0.660978,9.50777,0.0,3233.05,1.314751,qmof-5a70274
2626.0,272.0,2.7225,27.72,21.0375,43.7415,900.0,1170.0,900.0,1860.0,5.0,70.0,1.7161,5.0435,-8.55,-4.5,-11.66,111.0,120.0,208.0,11.0,2.7,5.02,3762.666667,15.2394,10.9696,8.432,59.0,46.0,88.66666667,76.0,1.666666667,4.666666667,0.542766667,0.9471,67.8,115.6366667,0.756666667,0.756666667,1.216666667,1.666666667,-1.666666667,-1.666666667,-3.0,-0.033333333,-0.053333333,-5.3,-5.3,-8.6,7.889066667,42.66666667,37.33333333,64.0,138.6666667,2.666666667,13.66666667,0.355266667,0.749466667,1.479466667,18.72666667,55.85178867,79.85333333,138.5066667,1.42,1.186666667,1.78,6.0,2.666666667,4.0,0.0,-1.333333333,-1.5,0.213333333,-0.053333333,-0.08,-3.471406667,-8.0,-12.0,829.585,0.436085,11.35699,0.0,4171.95,0.239715,qmof-eaefd4f
10160.0,1392.0,1.44,36.084,21.42,47.448,4096.0,4480.0,2688.0,5376.0,7.0,189.0,2.8561,9.1091,-19.27,-9.45,-22.74,506.0,406.0,812.0,42.0,6.44,13.88,4808.0,17.493,11.407112,9.99396,61.76,54.72,89.6,95.04,2.0,8.24,0.5377,1.174712,74.8964,138.7768549,0.6764,1.1188,1.6936,1.52,-1.52,-1.84,-4.16,0.1152,-0.0096,-4.56,-3.642844,-9.9531376,10.2784,55.0,103.6,103.6,65.0,5.8,8.4,0.55066,1.665,0.85168,44.092,148.444,177.7153192,104.7545228,0.686,2.744,1.174,1.4,17.6,3.4,-0.8,5.6,-1.2,-0.028,1.048,0.032,-5.46,4.980092,-6.561422,326.282,1.49017,4.97506,7.32429,4635.02,1.088483,qmof-f199346
1124.0,412.0,2.5921,33.2304,26.0981,38.5756,169.0,624.0,507.0,728.0,7.0,120.0,1.5876,6.4008,-10.98,-4.94,-11.08,30.0,52.0,48.0,22.0,3.74,4.08,2800.0,12.4259,11.8336,4.386,64.0,24.0,56.0,48.0,1.0,3.0,0.5329,0.5621,29.945,59.89,0.445,0.445,0.89,1.0,-1.0,-1.0,-2.0,-0.02,-0.04,-3.0,-3.0,-6.0,2.7424,14.75,22.16666667,25.66666667,27.08333333,0.916666667,3.5,0.135691667,0.27875,0.354866667,9.245,20.04166667,28.6,43.64771783,0.040833333,0.23,0.489166667,0.083333333,0.5,1.416666667,0.0,-0.333333333,-0.5,-0.001666667,-0.01,0.013333333,-0.325,-1.65,-2.733925833,245.311,0.850197,5.73176,0.0,1239.02,1.589244,qmof-9ae4594
1191.0,144.0,3.4985,26.4306,30.2788,24.3756,730.0,882.0,1016.0,1820.0,6.0,76.0,1.5133,5.665,-4.91,-5.14,-2.18,101.0,122.0,90.0,18.0,2.84,2.72,300.8,3.02848,8.14596,9.3024,43.8,50.4,19.6,11.2,0.8,2.0,0.57466,0.2265,100.344,30.0650456,0.196,0.532,0.434,0.4,-0.4,0.0,0.2,0.144,0.148,-1.56,-0.402844,0.377156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52928,1.0068,0.0,1474.97,1.259361,qmof-4774c35
1124.0,412.0,2.5921,33.2304,26.0981,38.5756,169.0,624.0,507.0,728.0,7.0,120.0,1.5876,6.4008,-10.98,-4.94,-11.08,30.0,52.0,48.0,22.0,3.74,4.08,8705.0,22.648275,11.8336,5.848,64.0,32.0,74.66666667,64.0,1.333333333,4.0,0.5329,0.749466667,39.92666667,79.85333333,0.593333333,0.593333333,1.186666667,1.333333333,-1.333333333,-1.333333333,-2.666666667,-0.026666667,-0.053333333,-4.0,-4.0,-8.0,6.575066667,190.0396825,70.85714286,134.4550265,243.5152116,1.804232804,12.05952381,0.513465344,1.146897354,1.810365013,97.4655291,103.5202381,187.3057937,315.0507582,0.454365079,0.72984127,1.558525132,5.346560847,10.3042328,19.68981481,-0.997354497,-1.735449735,-2.992063492,0.059973545,0.127724868,0.32337963,-0.837037037,-0.390740741,-0.004965602,959.322,0.724565,12.74152,0.0,5797.7,0.513918,qmof-089e2e8
1124.0,412.0,2.5921,33.2304,26.0981,38.5756,169.0,624.0,507.0,728.0,7.0,120.0,1.5876,6.4008,-10.98,-4.94,-11.08,30.0,52.0,48.0,22.0,3.74,4.08,3680.0,15.17085,11.8336,5.848,64.0,32.0,74.66666667,64.0,1.333333333,4.0,0.5329,0.749466667,39.92666667,79.85333333,0.593333333,0.593333333,1.186666667,1.333333333,-1.333333333,-1.333333333,-2.666666667,-0.026666667,-0.053333333,-4.0,-4.0,-8.0,7.457066667,40.16666667,41.16666667,77.0,83.25,1.916666667,9.75,0.3602,0.83625,1.132125,23.17166667,58.98025408,85.8,136.9150742,0.836666667,0.69,1.7775,2.916666667,1.5,6.0,-0.666666667,-1.25,-2.0,0.066666667,-0.03,0.13,-3.4517775,-4.95,-8.003555,660.129,0.846995,7.21317,0.0,2950.44,1.519678,qmof-fa76c71
2698.0,308.0,2.7225,27.72,25.245,55.209,900.0,1170.0,1080.0,2100.0,6.0,90.0,1.7161,6.0522,-8.55,-5.4,-13.66,111.0,144.0,290.0,12.0,3.24,7.44,2846.666667,12.8448,11.1856,10.455,60.25,57.0,108.5,96.5,2.5,8.0,0.5403,1.197525,86.7275,132.7681535,0.9125,1.3325,1.6675,2.0,-2.0,-1.5,-3.25,0.15,0.03,-6.45,-5.003555,-9.2517775,9.8896,52.75,56.0,87.0,154.8333333,7.75,24.83333333,0.5551,1.1473,2.056116667,48.0925,133.6883418,155.375,255.2344605,2.16,1.18,2.203333333,12.0,2.5,7.833333333,3.0,-0.5,1.833333333,0.635,-0.05,0.218333333,0.1125575,-8.85,-9.6303325,1560.28,0.365669,14.4927,0.0,8514.59,0.163845,qmof-78ad096
1342.0,112.0,2.7225,21.384,25.245,51.117,900.0,900.0,1080.0,1680.0,6.0,72.0,1.7161,6.0522,-6.36,-5.4,-11.18,90.0,144.0,304.0,6.0,3.24,8.16,2500.0,12.9568,10.1056,13.26,54.0,72.0,102.6666667,92.66666667,3.333333333,11.33333333,0.552633333,1.329733333,131.4566667,173.655076,0.95,2.07,1.806666667,2.0,-2.0,-0.666666667,-2.0,0.466666667,0.2,-7.2,-3.342813333,-7.271406667,10.7968,58.0,70.46666667,121.4666667,129.4666667,4.2,18.86666667,0.54474,1.491366667,1.82842,38.758,110.8462047,158.7024093,221.2453189,1.054666667,1.486,3.005333333,3.666666667,6.0,11.33333333,-0.6,-0.2,-2.133333333,0.093333333,0.213333333,0.34,-4.695703333,-4.791406667,-11.04139133,0.0,1.54454,0.93864,0.0623302,1292.06,1.724581,qmof-6c87d0c
1124.0,412.0,2.5921,33.2304,26.0981,38.5756,169.0,624.0,507.0,728.0,7.0,120.0,1.5876,6.4008,-10.98,-4.94,-11.08,30.0,52.0,48.0,22.0,3.74,4.08,4304.0,15.9114,11.8336,5.848,64.0,32.0,74.66666667,48.0,1.333333333,2.666666667,0.5329,0.5621,39.92666667,59.89,0.593333333,0.593333333,0.89,1.333333333,-1.333333333,-1.0,-1.666666667,-0.026666667,-0.04,-4.0,-4.0,-6.0,7.437958974,39.8974359,58.22222222,68.58119658,77.54700855,2.376068376,9.102564103,0.360852991,0.742779487,0.979852991,24.06378462,52.47252991,75.50061538,117.0211424,0.141367521,0.663076923,1.333760684,0.290598291,1.435897436,3.581196581,-0.051282051,-0.957264957,-1.427350427,-0.005811966,-0.028717949,0.00957265,-1.027179487,-4.618461538,-7.839958034,580.395,1.00888,5.38382,0.0,2805.8,2.060412,qmof-bb763b5
2698.0,308.0,2.7225,27.72,25.245,56.595,900.0,1170.0,1080.0,2280.0,6.0,90.0,1.7161,6.0522,-8.55,-5.4,-14.5,111.0,144.0,284.0,12.0,3.24,7.06,3382.0,16.0288,10.5376,12.138,56.5,66.0,126.0,100.5,3.0,14.0,0.5477,1.55585,113.565,193.538921,0.935,1.355,2.64,2.0,-2.0,-2.5,-2.5,0.15,0.51,-6.9,-5.453555,-5.560665,9.8896,52.75,113.75,169.5,157.0,7.0,32.5,0.5551,2.41115,2.5423,48.0925,179.635,300.136421,319.237842,0.8575,2.585,4.1675,1.75,11.75,21.5,-0.5,2.0,3.5,-0.035,0.515,1.07,-6.825,-5.935665,-3.62133,165.119,1.3698,3.78525,0.0,1918.79,1.915987,qmof-8d91789
25054.0,2256.0,2.71356,24.43392,29.6184,50.54112,2042.2,1712.4,1554.0,2709.6,7.2,100.8,2.326,7.61664,-8.664,-6.012,-12.828,181.2,250.8,451.2,12.0,5.688,11.016,768.0,5.6133,11.1856,10.455,60.25,57.0,112.0,110.0,3.0,5.0,0.5403,1.363275,86.7275,104.4665245,0.9125,1.7525,1.76,2.0,-2.5,-1.75,0.25,0.34,0.545,-6.45,-3.55711,1.714335,11.8336,64.0,48.0,112.0,72.0,1.0,4.0,0.5329,1.095,1.0877,28.09,59.89,87.98,86.995366,0.89,0.89,2.88,2.0,2.0,15.0,-2.0,-3.0,-1.0,-0.04,-0.04,0.7,-6.0,-6.0,-0.51422,232.977,1.87131,4.92465,0.0,2267.9,0.935073,qmof-648d493
3870.0,184.0,2.6189,22.792,22.389,41.5328,3349.0,2473.0,2172.0,3606.0,6.0,108.0,2.197,7.084,-9.95,-6.52,-13.26,276.0,326.0,532.0,18.0,4.58,8.34,763.3333333,4.928,11.1856,10.455,60.25,57.0,108.5,98.375,2.5,6.5,0.5403,1.149175,86.7275,117.7997303,0.9125,1.3325,1.38875,2.0,-2.0,-1.5,-2.0,0.15,0.095,-6.45,-5.003555,-6.37766625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.8578,2.33724,2.91527,0.0,1719.4,2.282707,qmof-bb8b1ce
3281.0,660.0,3.5344,32.98773333,39.12906667,63.49386667,729.0,1098.0,2124.0,2538.0,8.0,148.0,1.5876,8.5176,-7.52,-5.773333333,-11.21333333,103.3333333,137.3333333,230.0,16.0,3.32,5.713333333,2269.0,9.71305,10.5376,13.13106667,56.5,70.66666667,114.3333333,92.33333333,2.333333333,9.666666667,0.5477,1.2321,94.325,154.627538,0.608333333,0.935,1.66,1.333333333,-1.333333333,-2.0,-2.666666667,-0.04,0.066666667,-4.3,-6.9,-8.935703333,5.053933333,64.0,117.3333333,117.3333333,138.6666667,3.0,14.66666667,0.351033333,1.075966667,1.524666667,72.09,141.62,195.4366667,284.291956,0.01,0.613333333,1.46,3.333333333,8.0,19.33333333,0.333333333,-0.666666667,0.0,0.083333333,0.14,0.546666667,2.7,1.4,7.328593333,0.0,1.68098,1.21309,0.372437,1009.17,0.466698,qmof-59424b3
3300.0,208.0,2.8561,29.2708,34.476,51.1056,2304.0,2880.0,2304.0,3552.0,8.0,120.0,2.1904,9.1168,-7.18,-6.88,-9.96,228.0,336.0,502.0,28.0,5.68,9.66,1349.333333,8.711533333,8.379866667,9.945,118.0,74.0,107.3333333,30.33333333,2.0,5.333333333,0.7218,0.4775,156.6933333,66.86420467,0.5,0.886666667,0.606666667,4.333333333,-1.333333333,0.0,-0.666666667,0.24,0.113333333,-1.2,-0.671406667,-1.635703333,3.512533333,18.83333333,31.16666667,41.83333333,56.83333333,1.333333333,8.0,0.182566667,0.609833333,0.799766667,13.80833333,43.02666667,71.33966333,95.25799667,0.378333333,1.161666667,1.391666667,0.833333333,4.666666667,5.166666667,-0.666666667,-0.333333333,-0.666666667,-0.016666667,0.156666667,0.146666667,-2.65,-3.553555,-5.203555,80.1753,1.44394,3.44316,0.0,1497.46,2.188995,qmof-5e6ddfa
12454.0,702.0,3.61,19.96266667,23.37,51.85733333,841.0,4359.666667,2262.0,2832.333333,5.333333333,85.33333333,1.9044,7.3508,-2.906666667,-2.166666667,-5.76,-34.33333333,76.66666667,231.0,0.0,2.033333333,7.91,2168.0,9.6526,6.6564,13.158,256.0,192.0,496.0,320.0,6.0,24.0,1.0404,3.111,438.44,832.535868,0.06,1.2,0.85,20.0,-4.0,0.0,-2.0,2.45,2.05,16.2,60.87867,54.08578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.50041,1.17189,0.0,1280.43,2.486827,qmof-646d39f
8198.0,268.0,3.61,20.786,22.99,42.598,841.0,3741.0,1537.0,1450.0,5.0,68.0,1.9044,6.1548,-3.34,-2.6,-5.32,-13.0,92.0,211.0,3.0,2.44,6.46,6376.0,26.0754,7.949,14.331,152.5,138.0,226.5,447.5,4.5,28.0,0.80145,3.93045,302.84,866.033208,0.52,1.58,2.0,11.0,-2.5,-2.0,-1.0,1.185,1.375,4.2,22.639335,24.08578,10.9696,59.0,88.66666667,102.6666667,96.66666667,3.666666667,12.0,0.542766667,1.115,1.319466667,36.98,80.16666667,114.4,157.835076,0.163333333,0.92,2.073333333,0.333333333,2.0,7.333333333,0.0,-1.333333333,-1.333333333,-0.006666667,-0.04,0.186666667,-1.3,-6.6,-8.671406667,0.0,2.09992,1.02381,0.0,730.3,0.410297,qmof-8b33bc9
2038.0,456.0,2.4025,31.992,21.08,33.1855,625.0,1200.0,1125.0,1250.0,6.0,102.0,1.9321,6.1716,-11.34,-4.3,-10.56,102.0,105.0,125.0,19.0,3.9,4.5,896.0,6.7842,11.8336,8.772,64.0,48.0,112.0,64.0,2.0,6.0,0.5329,1.1023,59.89,107.665366,0.89,0.89,3.37,2.0,-2.0,-3.0,-3.0,-0.04,0.68,-6.0,-6.0,-4.41422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.96342,0.89094,0.0,367.184,2.149841,qmof-b505ebc
10874.0,816.0,3.7249,15.3821,26.5375,46.44545,2209.0,2044.5,6509.5,3125.5,6.0,55.5,1.6384,7.5456,-2.18,-2.17,-7.66,97.5,143.5,333.0,-0.5,1.785,4.47,1466.0,7.214,7.3027,8.81025,204.25,93.0,222.25,248.5,2.75,11.25,0.920925,2.2371,206.225,567.673967,0.2675,-0.0325,0.28,8.0,-2.25,-2.5,-6.25,0.5225,0.8875,4.125,15.471445,25.221445,10.3216,55.25,87.66666667,210.75,113.75,5.666666667,15.25,0.550166667,2.366083333,1.742875,43.6475,162.911269,295.8555497,188.720939,1.286666667,2.109166667,3.350833333,3.416666667,3.583333333,16.83333333,-1.083333333,2.083333333,0.333333333,0.015,0.249166667,0.788333333,-8.192851667,-10.02496167,-3.0409975,0.0,1.98282,0.87409,0.0,1169.67,2.277322,qmof-71233cb
4648.0,416.0,2.7225,22.704,20.79,63.7065,900.0,960.0,3240.0,2700.0,6.0,84.0,1.7161,8.1744,-7.16,-2.7,-18.81,88.0,72.0,270.0,3.0,1.62,6.84,3437.333333,15.23713333,11.8336,8.772,64.0,48.0,112.0,96.0,2.0,6.0,0.5329,1.1242,59.89,119.78,0.89,0.89,1.78,2.0,-2.0,-2.0,-4.0,-0.04,-0.08,-6.0,-6.0,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2216.36,0.246588,15.32516,0.0,16195.1,2.800251,qmof-993a419
5072.0,244.0,3.7249,17.6016,29.529,49.8712,2209.0,987.0,1692.0,3384.0,6.0,54.0,1.6384,5.9136,-3.33,-3.72,-6.54,120.0,246.0,398.0,0.0,3.06,5.44,2334.0,10.4841,9.2416,15.504,49.0,84.0,196.0,224.0,4.0,19.33333333,0.5625,2.8025,167.24,298.7834853,0.98,1.846666667,1.136666667,2.0,-2.0,-2.666666667,1.666666667,0.033333333,0.513333333,-7.8,-13.87140667,1.557186667,10.5393,112.0,216.0,188.0,132.0,4.75,9.0,0.659775,1.603425,1.21395,115.1575,209.035,158.8325,168.44,0.0075,0.4375,0.615,2.5,6.0,6.5,0.25,-0.5,-1.0,0.0625,0.105,0.095,2.025,1.5,0.9,0.0,2.1781,1.68936,0.0,1049.34,1.556832,qmof-aa314f7
5274.0,160.0,3.7249,16.598,28.3324,73.3786,2209.0,1880.0,3619.0,3008.0,6.0,66.0,1.6384,6.5664,-2.81,-3.1,-9.07,101.0,205.0,641.0,-4.0,2.55,10.13,2602.0,11.8835,9.245,10.965,160.0,120.0,224.0,248.0,4.0,19.0,0.78665,2.7447,249.165,511.823551,0.475,1.015,2.445,11.0,-3.0,-3.5,-3.0,1.33,2.015,5.1,32.389335,40.62867,10.5376,56.5,71.5,154.0,133.75,5.75,22.0,0.5477,1.81875,1.919925,41.425,136.2132278,191.276307,252.6666783,1.665,1.155,4.0625,6.75,4.5,16.5,0.0,-0.25,2.5,0.24,0.16,0.945,-5.2553325,-4.403555,-5.87133,0.0,2.00305,0.86513,1.97594,748.811,3.774635,qmof-9949aa2
1124.0,412.0,2.5921,33.2304,26.0981,38.5756,169.0,624.0,507.0,728.0,7.0,120.0,1.5876,6.4008,-10.98,-4.94,-11.08,30.0,52.0,48.0,22.0,3.74,4.08,2848.0,11.7473,11.8336,4.386,64.0,24.0,56.0,48.0,1.0,3.0,0.5329,0.5621,29.945,59.89,0.445,0.445,0.89,1.0,-1.0,-1.0,-2.0,-0.02,-0.04,-3.0,-3.0,-6.0,2.4034,42.25,24.125,41.25,63.125,0.625,4.75,0.192825,0.4071375,0.689775,33.49,37.92,72.6025,120.2411293,0.1375,0.33625,0.80375,1.5,3.125,8.125,-0.375,-0.875,-1.0,0.025,0.0475,0.245,-0.075,-0.6375,1.27233375,228.419,0.864709,6.38677,0.0,1185.36,1.697802,qmof-2b24084
10478.0,852.0,4.0179,33.568,24.1398,94.4798,1476.0,1490.0,6072.0,4084.0,6.0,130.0,1.841633333,9.3774,-6.85,-1.8,-18.82,151.0,48.0,454.0,4.0,1.08,9.58,2276.0,12.0869,9.2416,15.504,49.0,84.0,144.6666667,177.3333333,4.0,23.33333333,0.5625,2.6525,167.24,334.8318947,0.98,2.193333333,2.823333333,2.0,-2.0,-2.666666667,-0.333333333,0.186666667,0.713333333,-7.8,-11.07140667,-3.31422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.37466,0.9374,0.0,842.678,2.765615,qmof-c8aa86a
1842.0,264.0,3.3489,33.3792,46.665,82.5696,676.0,1092.0,1560.0,2392.0,10.0,168.0,1.5625,9.625,-7.26,-7.2,-12.18,114.0,200.0,376.0,32.0,4.8,11.42,344.0,4.0442,9.2416,12.92,49.0,70.0,107.3333333,32.66666667,3.0,5.333333333,0.5625,0.57,139.3666667,77.98174267,0.816666667,1.6,0.886666667,1.666666667,-1.666666667,0.666666667,0.0,0.403333333,0.24,-6.5,-2.742813333,-0.671406667,2.2188,85.33333333,32.0,37.33333333,0.0,0.333333333,0.0,0.3468,0.255,0.0,125.4533333,73.07333333,47.85333333,0.0,0.01,-0.153333333,0.0,3.333333333,3.0,0.0,-0.333333333,0.0,0.0,0.083333333,0.09,0.0,2.7,4.0,0.0,0.0,1.79374,1.06001,0.0,615.051,0.985219,qmof-5c8908e
2451.0,48.0,3.7249,11.7344,19.686,36.67,2209.0,658.0,1128.0,1316.0,4.0,24.0,1.6384,3.9424,-2.22,-2.48,-3.56,80.0,164.0,348.0,-4.0,2.04,5.68,3040.0,14.3385,9.2416,15.504,49.0,84.0,98.0,91.0,4.0,14.0,0.5625,1.4325,167.24,200.592614,0.98,2.66,1.82,2.0,-2.0,0.0,-1.0,0.72,0.34,-7.8,-2.01422,-4.90711,10.9696,59.0,60.0,120.0,217.3333333,2.0,16.0,0.542766667,1.519466667,2.6167,36.98,95.67333333,191.3466667,277.9284093,0.92,1.84,2.83,2.0,4.0,9.0,-2.0,-4.0,-4.333333333,-0.04,-0.08,0.153333333,-6.6,-13.2,-13.97140667,0.0,1.99989,0.86148,0.0,824.686,2.172899,qmof-e5c7eaf
2724.0,308.0,2.7225,27.72,26.0535,52.3875,900.0,1170.0,1110.0,2100.0,6.0,85.0,1.7161,6.026,-8.55,-5.89,-13.6,111.0,143.0,260.0,13.0,3.26,6.52,2120.0,10.4326,11.3152,10.41632,61.0,56.6,109.2,86.6,2.2,6.4,0.53882,1.07036,75.588,119.2185228,0.81,0.978,1.69,1.8,-1.8,-1.8,-3.2,0.04,0.008,-5.58,-5.001422,-9.801422,9.2416,49.0,108.5,147.0,73.5,6.5,16.0,0.5625,2.12625,1.2825,54.76,194.62,257.598921,175.458921,0.98,1.995,1.995,2.0,10.5,10.5,-0.5,2.5,2.0,-0.04,0.54,0.54,-7.8,-1.510665,-1.510665,940.452,1.07681,3.54369,0.0,3658.55,2.936416,qmof-3c64d87
